Part Number,Package,Package,Core,Operating Frequency (MHz) (Processor speed),FLASH Size (Prog),Data0E2PROM0(B),Internal RAM Size,Timers (16 bit) typ,Timers (32 bit) typ,Other timer functions,A/D Converters (12-bit channels) default,A/D Converters (16-bit channels) default,D/A Converters  (12 bit),Comparator,I/Os (High Current),Display controller ,Integrated op-amps,I2C,SPI,I2S,CAN ,USB Type,USART ,UART,Additional Serial Interfaces,Parallel Interfaces ,Crypto-HASH ,TRNG,Supply Voltage (V) min,Supply Voltage (V) max,Supply Current (µA) (Lowest power mode) typ,Supply Current (µA) (Run mode (per Mhz)) typ,Operating Temperature (°C) min,Operating Temperature (°C) max,,,,,,,,,,,,,,,
STM32F413VG,Active,Active,ARM Cortex-M4,100,1024,0,320,13,2,2xWDG,SysTick,RTC,16,-0,2,-0,81,-0,-0,3,5,5,3,USB OTG FS,4,6,SAI,DFSDM,FSMC,Quad SPI,SD/MMC,SDIO,-0,true,1.7,3.6,1.1,112,-40,125,85,,,,,,,,
STM32F479II,Active,Active,ARM Cortex-M4,180,2048,0,384,12,2,24-bit downcounter,2xWDG,RTC,24,-0,2,-0,131,LCD TFT Controller up to 1024x728,MIPI DSI,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,Camera IF,FMC,Quad SPI,SD/MMC,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,140,282,-40,85,,,,
STM32F765VG,Active,Active,ARM Cortex-M7,216,1024,0,512,12,2,24-bit downcounter,2xWDG,RTC,16,-0,2,-0,82,-0,-0,4,6,3,3,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,HDMI CEC,S/PDIF,SAI,Camera IF,DCMI,DFSDM,Dual Quad SPI,FMC,SDIO,-0,true,1.7,3.6,2.5,420,-40,105,85,,,,
STM32F765VI,Active,Active,ARM Cortex-M7,216,2048,0,512,12,2,24-bit downcounter,2xWDG,RTC,16,-0,2,-0,82,-0,-0,4,6,3,3,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,HDMI CEC,S/PDIF,SAI,Camera IF,DCMI,DFSDM,Dual Quad SPI,FMC,SDIO,-0,true,1.7,3.6,2.5,420,-40,85,,,,,
STM32F767VG,Active,Active,ARM Cortex-M7,216,1024,0,512,12,2,24-bit downcounter,2xWDG,RTC,16,-0,2,-0,82,LCD TFT Controller up to 1024x728,-0,4,4,3,3,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,HDMI CEC,S/PDIF,SAI,Camera IF,DCMI,DFSDM,Dual Quad SPI,FMC,SDIO,-0,true,1.7,3.6,2.5,420,-40,105,85,,,,
STM32F767VI,Active,Active,ARM Cortex-M7,216,2048,0,512,12,2,24-bit downcounter,2xWDG,RTC,16,-0,2,-0,82,LCD TFT Controller up to 1024x728,-0,4,4,3,3,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,HDMI CEC,S/PDIF,SAI,Camera IF,DCMI,DFSDM,Dual Quad SPI,FMC,SDIO,-0,true,1.7,3.6,2.5,420,-40,85,,,,,
STM32F777VI,Active,Active,ARM Cortex-M7,216,2048,0,512,12,2,24-bit downcounter,2xWDG,RTC,16,-0,2,-0,82,LCD TFT Controller up to 1024x728,-0,4,4,3,3,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,HDMI CEC,S/PDIF,SAI,Camera IF,DCMI,DFSDM,Dual Quad SPI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,2.5,420,-40,85,
STM32F413VH,Active,Active,ARM Cortex-M4,100,1536,0,320,13,2,2xWDG,SysTick,RTC,16,-0,2,-0,81,-0,-0,3,5,5,3,USB OTG FS,4,6,SAI,DFSDM,FSMC,Quad SPI,SD/MMC,SDIO,-0,true,1.7,3.6,1.1,112,-40,125,85,,,,,,,,
STM32F413ZG,Active,Active,ARM Cortex-M4,100,1024,0,320,13,2,2xWDG,SysTick,RTC,16,-0,2,-0,114,-0,-0,3,5,5,3,USB OTG FS,4,6,SAI,DFSDM,FSMC,Quad SPI,SD/MMC,SDIO,-0,true,1.7,3.6,1.1,112,-40,125,85,,,,,,,,
STM32F413ZH,Active,Active,ARM Cortex-M4,100,1536,0,320,13,2,2xWDG,SysTick,RTC,16,-0,2,-0,114,-0,-0,3,5,5,3,USB OTG FS,4,6,SAI,DFSDM,FSMC,Quad SPI,SD/MMC,SDIO,-0,true,1.7,3.6,1.1,112,-40,125,85,,,,,,,,
STM32F415OG,Active,Active,ARM Cortex-M4,168,1024,0,192,12,2,2 x WDG,24-bit down counter,RTC,13,-0,2,-0,72,-0,-0,3,3,2,2,USB OTG FS + USB OTG FS/HS,4,2,-0,FSMC,SD/MMC,AES,DES/TDES,HMAC,MD5,SHA,true,1.8,3.6,1.7,215,-40,85,,,,,,,,
STM32F415RG,Active,Active,ARM Cortex-M4,168,1024,0,192,12,2,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,51,-0,-0,3,3,2,2,USB OTG FS + USB OTG FS/HS,4,2,-0,FSMC,SD/MMC,AES,DES/TDES,HMAC,MD5,SHA,true,1.8,3.6,1.7,215,-40,85,,,,,,,,
STM32F415VG,Active,Active,ARM Cortex-M4,168,1024,0,192,12,2,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,82,-0,-0,3,3,2,2,USB OTG FS + USB OTG FS/HS,4,2,-0,FSMC,SD/MMC,AES,DES/TDES,HMAC,MD5,SHA,true,1.8,3.6,1.7,215,-40,85,,,,,,,,
STM32F415ZG,Active,Active,ARM Cortex-M4,168,1024,0,192,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,114,-0,-0,3,3,2,2,USB OTG FS + USB OTG FS/HS,4,2,-0,FSMC,SD/MMC,AES,DES/TDES,HMAC,MD5,SHA,true,1.8,3.6,1.7,215,-40,85,,,,,,,,
STM32F417IE,Active,Active,ARM Cortex-M4,168,512,0,192,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,140,-0,-0,3,3,2,2,USB OTG FS + USB OTG FS/HS,4,2,Ethernet,Camera IF,FSMC,SD/MMC,AES,DES/TDES,HMAC,MD5,SHA,true,1.8,3.6,1.7,215,-40,85,,,,,,,
STM32F417IG,Active,Active,ARM Cortex-M4,168,1024,0,192,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,140,-0,-0,3,3,2,2,USB OTG FS + USB OTG FS/HS,4,2,Ethernet,Camera IF,FSMC,SD/MMC,AES,DES/TDES,HMAC,MD5,SHA,true,1.8,3.6,1.7,215,-40,105,85,,,,,,
STM32F417VE,Active,Active,ARM Cortex-M4,168,512,0,192,12,2,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,82,-0,-0,3,3,2,2,USB OTG FS + USB OTG FS/HS,4,2,Ethernet,Camera IF,FSMC,SD/MMC,AES,DES/TDES,HMAC,MD5,SHA,true,1.8,3.6,1.7,215,-40,85,,,,,,,
STM32F417VG,Active,Active,ARM Cortex-M4,168,1024,0,192,12,2,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,82,-0,-0,3,3,2,2,USB OTG FS + USB OTG FS/HS,4,2,Ethernet,Camera IF,FSMC,SD/MMC,AES,DES/TDES,HMAC,MD5,SHA,true,1.8,3.6,1.7,215,-40,105,85,,,,,,
STM32F417ZE,Active,Active,ARM Cortex-M4,168,512,0,192,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,114,-0,-0,3,3,2,2,USB OTG FS + USB OTG FS/HS,4,2,Ethernet,Camera IF,FSMC,SD/MMC,AES,DES/TDES,HMAC,MD5,SHA,true,1.8,3.6,1.7,215,-40,85,,,,,,,
STM32F417ZG,Active,Active,ARM Cortex-M4,168,1024,0,192,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,114,-0,-0,3,3,2,2,USB OTG FS + USB OTG FS/HS,4,2,Ethernet,Camera IF,FSMC,SD/MMC,AES,DES/TDES,HMAC,MD5,SHA,true,1.8,3.6,1.7,215,-40,85,,,,,,,
STM32F423CH,Active,Active,ARM Cortex-M4,100,1536,0,320,13,2,2xWDG,SysTick,RTC,10,-0,2,-0,36,-0,-0,3,5,5,3,USB OTG FS,3,3,SAI,DFSDM,SD/MMC,SDIO,AES,true,1.7,3.6,1.1,112,-40,125,85,,,,,,,,,,
STM32F423MH,Active,Active,ARM Cortex-M4,100,1536,0,320,13,2,2xWDG,SysTick,RTC,16,-0,2,-0,60,-0,-0,3,5,5,3,USB OTG FS,4,3,SAI,DFSDM,FSMC,Quad SPI,SD/MMC,SDIO,AES,true,1.7,3.6,1.1,112,-40,125,85,,,,,,,,
STM32F423RH,Active,Active,ARM Cortex-M4,100,1536,0,320,13,2,2xWDG,SysTick,RTC,16,-0,2,-0,50,-0,-0,3,5,5,3,USB OTG FS,4,3,SAI,DFSDM,FSMC,Quad SPI,SD/MMC,SDIO,AES,true,1.7,3.6,1.1,112,-40,125,85,,,,,,,,
STM32F423VH,Active,Active,ARM Cortex-M4,100,1536,0,320,13,2,2xWDG,SysTick,RTC,16,-0,2,-0,81,-0,-0,3,5,5,3,USB OTG FS,4,6,SAI,DFSDM,FSMC,Quad SPI,SD/MMC,SDIO,AES,true,1.7,3.6,1.1,112,-40,125,85,,,,,,,,
STM32F423ZH,Active,Active,ARM Cortex-M4,100,1536,0,320,13,2,2xWDG,SysTick,RTC,16,-0,2,-0,114,-0,-0,3,5,5,3,USB OTG FS,4,6,SAI,DFSDM,FSMC,Quad SPI,SD/MMC,SDIO,AES,true,1.7,3.6,1.1,112,-40,125,85,,,,,,,,
STM32F427AG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,130,-0,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FSMC,SDIO,-0,true,1.7,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F427AI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,130,-0,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,true,1.7,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F427IG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,140,-0,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,true,1.7,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F427II,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,140,-0,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,true,1.7,3.6,1.7,208,-40,105,85,,,,,,,,,,
STM32F427VG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,82,-0,-0,3,4,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,true,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F427VI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,82,-0,-0,3,4,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,true,1.8,3.6,1.7,208,-40,105,85,,,,,,,,,,
STM32F427ZG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,114,-0,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,true,1.7,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F427ZI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,114,-0,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,true,1.7,3.6,1.7,208,-40,105,85,,,,,,,,,,
STM32F429AG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,130,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429AI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,130,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429BE,Active,Active,ARM Cortex-M4,180,512,0,256,12,2,24-bit downcounter,2xWDG,RTC,24,-0,2,-0,168,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429BG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,168,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429BI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,168,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,105,85,,,,,,,,,,
STM32F429IE,Active,Active,ARM Cortex-M4,180,512,0,256,12,2,24-bit downcounter,2xWDG,RTC,24,-0,2,-0,140,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429IG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,140,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429II,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,140,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429NE,Active,Active,ARM Cortex-M4,180,512,0,256,12,2,24-bit downcounter,2xWDG,RTC,24,-0,2,-0,168,LCD TFT Controller up to 1024x728,-0,2,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429NG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,168,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,,
STM32F429NI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,168,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,105,85,,,,,,,,,,
STM32F429VE,Active,Active,ARM Cortex-M4,180,512,0,256,12,2,24-bit downcounter,2xWDG,RTC,16,-0,2,-0,82,LCD TFT Controller up to 1024x728,-0,3,4,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429VG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,82,LCD TFT Controller up to 1024x728,-0,3,4,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429VI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,82,LCD TFT Controller up to 1024x728,-0,3,4,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429ZE,Active,Active,ARM Cortex-M4,180,512,0,256,12,2,24-bit downcounter,2xWDG,RTC,24,-0,2,-0,114,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429ZG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,114,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F429ZI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,114,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,-0,-0,1.8,3.6,1.7,208,-40,85,,,,,,,,,,,
STM32F437AI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,130,-0,-0,2,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,85,,,,,,,
STM32F437IG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,140,-0,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,85,,,,,,,
STM32F437II,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,140,-0,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,105,85,,,,,,
STM32F437VG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,82,-0,-0,3,4,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,105,85,,,,,,
STM32F437VI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,82,-0,-0,3,4,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,105,85,,,,,,
STM32F437ZG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,114,-0,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,85,,,,,,,
STM32F437ZI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,114,-0,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,105,85,,,,,,
STM32F439AI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,168,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,85,,,,,,,
STM32F439BG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,168,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,85,,,,,,,
STM32F439BI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,168,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,105,85,,,,,,
STM32F439IG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,140,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,85,,,,,,,
STM32F439II,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,140,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,105,85,,,,,,
STM32F439NG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,168,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,85,,,,,,,
STM32F439NI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,168,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,85,,,,,,,
STM32F439VG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,82,LCD TFT Controller up to 1024x728,-0,3,4,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,85,,,,,,,
STM32F439VI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,82,LCD TFT Controller up to 1024x728,-0,3,4,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,85,,,,,,,
STM32F439ZG,Active,Active,ARM Cortex-M4,180,1024,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,114,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,85,,,,,,,
STM32F439ZI,Active,Active,ARM Cortex-M4,180,2048,0,256,12,2,2 x WDG,24-bit down counter,RTC,24,-0,2,-0,114,LCD TFT Controller up to 1024x728,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,Ethernet,SAI,FMC,SDIO,AES,DES/TDES,HMAC,MD5,SHA,true,1.7,3.6,1.7,208,-40,85,,,,,,,
STM32F446MC,Active,Active,ARM Cortex-M4,180,256,0,128,12,2,24-bit downcounter,2xWDG,RTC,14,-0,2,-0,63,-0,-0,4,4,3,2,USB OTG FS + USB OTG FS/HS,4,4,HDMI CEC,SAI,FMC,Quad SPI,-0,-0,1.8,3.6,1.12,167,-40,85,,,,,,,,,,,
STM32F446ME,Active,Active,ARM Cortex-M4,180,512,0,128,12,2,24-bit downcounter,2xWDG,RTC,14,-0,2,-0,63,-0,-0,4,4,3,2,USB OTG FS,USB OTG FS + USB OTG FS/HS,4,4,HDMI CEC,SAI,FMC,Quad SPI,-0,-0,1.8,3.6,1.12,167,-40,85,,,,,,,,,,
STM32F446RC,Active,Active,ARM Cortex-M4,180,256,0,128,12,2,24-bit downcounter,2xWDG,RTC,16,-0,2,-0,50,-0,-0,4,4,3,2,USB OTG FS + USB OTG FS/HS,4,4,HDMI CEC,SAI,Quad SPI,SDIO,-0,-0,1.8,3.6,1.12,167,-40,105,85,,,,,,,,,,
STM32F446RE,Active,Active,ARM Cortex-M4,180,512,0,128,12,2,24-bit downcounter,2xWDG,RTC,16,-0,2,-0,50,-0,-0,4,4,3,2,USB OTG FS,USB OTG FS + USB OTG FS/HS,4,4,HDMI CEC,SAI,FMC,Quad SPI,SDIO,-0,-0,1.8,3.6,1.12,167,-40,105,85,,,,,,,,
STM32F446VC,Active,Active,ARM Cortex-M4,180,256,0,128,12,2,24-bit downcounter,2xWDG,RTC,16,-0,2,-0,81,-0,-0,4,4,3,2,USB OTG FS,USB OTG FS + USB OTG FS/HS,4,4,HDMI CEC,SAI,FMC,Quad SPI,SDIO,-0,-0,1.8,3.6,1.12,167,-40,105,85,,,,,,,,
STM32F446VE,Active,Active,ARM Cortex-M4,180,512,0,128,12,2,24-bit downcounter,2xWDG,RTC,16,-0,2,-0,81,-0,-0,4,4,3,2,USB OTG FS,USB OTG FS + USB OTG FS/HS,4,4,HDMI CEC,SAI,FMC,Quad SPI,SDIO,-0,-0,1.8,3.6,1.12,167,-40,105,85,,,,,,,,
STM32F446ZC,Active,Active,ARM Cortex-M4,180,256,0,128,12,2,24-bit downcounter,2xWDG,RTC,24,-0,2,-0,114,-0,-0,4,4,3,2,USB OTG FS,USB OTG FS + USB OTG FS/HS,4,4,HDMI CEC,SAI,FMC,Quad SPI,SDIO,-0,-0,1.8,3.6,1.12,167,-40,105,85,,,,,,,,
STM32F446ZE,Active,Active,ARM Cortex-M4,180,512,0,128,12,2,24-bit downcounter,2xWDG,RTC,24,-0,2,-0,114,-0,-0,4,4,3,2,USB OTG FS,USB OTG FS + USB OTG FS/HS,4,4,HDMI CEC,SAI,FMC,Quad SPI,SDIO,-0,-0,1.8,3.6,1.12,167,-40,105,85,,,,,,,,
STM32F469AE,Active,Active,ARM Cortex-M4,180,512,0,384,12,2,24-bit downcounter,2xWDG,RTC,24,-0,2,-0,144,LCD TFT Controller up to 1024x728,MIPI DSI,-0,3,6,2,2,USB OTG FS + USB OTG FS/HS,4,4,SAI,Camera IF,FMC,Quad SPI,SD/MMC,-0,-0,1.7,3.6,140,282,-40,85,,,,,,,,,
